Store,avg_sales,median_sales,std_sales,avg_customers,promo_rate,promo2_rate,competition_dist,competition_flag,holiday_rate,store_type,assortment,avg_log_sales,sales_cv,cluster
279,8881.08988764045,8351.0,3024.2352441308085,667.5329052969503,0.44141252006420545,0.36757624398073835,2320.0,0,0.17656500802568217,d,c,9.038447092734721,0.3405252375994465,1
280,6267.489060489061,6085.0,1321.8785300247825,521.0592020592021,0.44787644787644787,0.25611325611325614,18640.0,0,0.1788931788931789,d,c,8.721799933889477,0.2109103848873149,1
281,5860.617346938776,5725.0,1269.336846402421,549.6543367346939,0.4502551020408163,0.0,6970.0,0,0.18494897959183673,d,c,8.6543273646155,0.21658756599514958,1
282,4408.584183673469,4279.0,1040.1899966711908,640.983418367347,0.4502551020408163,0.0,1220.0,0,0.20280612244897958,a,a,8.363701005914475,0.23594649740916332,3
283,7114.1591639871385,6953.5,1328.4049503619594,718.3263665594856,0.4405144694533762,0.36816720257234725,2260.0,0,0.1752411575562701,a,a,8.85301912585927,0.18672690893486468,3
284,5413.250803858521,5368.5,1425.6418815239786,449.93247588424435,0.4405144694533762,0.36816720257234725,1290.0,0,0.1752411575562701,d,a,8.56232530931499,0.2633615055315362,1
285,5154.924455825864,5104.0,1143.6536315253604,470.2381562099872,0.44814340588988477,0.0,2410.0,0,0.20486555697823303,a,a,8.523154501031637,0.22185652599289882,3
286,4927.8202824133505,4544.0,2068.0247312343326,430.45571245186136,0.4492939666238768,0.0,1460.0,0,0.196405648267009,a,a,8.408344852198836,0.4196631802127205,3
287,8152.400321543409,8081.5,1419.8745217518433,818.9983922829582,0.4405144694533762,0.36816720257234725,2740.0,0,0.1752411575562701,c,a,8.99091062469266,0.17416643758276987,3
288,5625.733118971061,5325.5,1612.5222227919799,422.5176848874598,0.4405144694533762,0.2797427652733119,800.0,1,0.1752411575562701,d,a,8.597691380744088,0.28663325982426047,1
289,6321.227912932139,6135.0,1481.9287005892436,553.7093469910371,0.44814340588988477,0.0,6540.0,0,0.20486555697823303,d,a,8.726629819359006,0.23443684059508035,1
290,7014.1578947368425,6628.0,2202.570623531489,682.7060333761233,0.4492939666238768,0.0,4150.0,0,0.20025673940949937,a,a,8.807249111719164,0.31401782745498413,3
291,8023.039743589744,7777.5,2634.4454027239167,840.35,0.4512820512820513,0.0,200000.0,0,0.20384615384615384,d,a,8.938728199606107,0.3283600090388171,1
292,5774.090078328982,5695.5,1961.2392876722793,706.5221932114882,0.44778067885117495,0.0,1100.0,0,0.1919060052219321,a,a,8.610951406540563,0.339662052560126,3
293,6257.765006385696,5907.0,1663.783125883877,815.3754789272031,0.4495530012771392,0.0,140.0,1,0.20306513409961685,c,c,8.70937861962725,0.2658749767985984,0
294,5770.280409731114,5702.0,1689.7125152197002,766.0243277848912,0.44814340588988477,0.0,3150.0,0,0.20486555697823303,a,a,8.615003222275917,0.2928302257841988,3
295,5285.4311454311455,5050.0,1322.4897201899503,670.980694980695,0.44787644787644787,0.25611325611325614,210.0,1,0.1788931788931789,a,a,8.541737932852891,0.2502141611159087,3
296,6963.460947503201,6663.0,1888.2102284285438,754.8079385403329,0.44814340588988477,0.31626120358514725,9580.0,0,0.20486555697823303,a,a,8.812808607626728,0.27115973546251826,3
297,6992.070785070785,6532.0,1947.912020887247,719.9305019305019,0.44787644787644787,0.0,2300.0,0,0.1788931788931789,a,a,8.81666445359553,0.27858871581311184,3
298,8398.617363344052,8218.0,1872.5500687446731,691.2845659163987,0.4405144694533762,0.0,19840.0,0,0.1752411575562701,d,a,9.01251381307589,0.22295932624784862,1
299,6235.306122448979,5884.5,2175.5675433016513,682.8287981859411,0.4013605442176871,0.0,38630.0,0,0.17800453514739228,d,c,8.675610862144149,0.34891110405453113,1
300,7077.595907928388,6871.0,1540.296417216427,878.6918158567775,0.44884910485933505,0.36445012787723785,120.0,1,0.20588235294117646,a,c,8.842195149011506,0.21762988976115089,0
301,5538.441326530612,5431.5,1169.6431452498284,596.1428571428571,0.4502551020408163,0.0,4510.0,0,0.18494897959183673,a,c,8.598445720782427,0.21118633859077382,0
302,3742.2842509603074,3727.0,1067.275924297453,323.3393085787452,0.44814340588988477,0.25480153649167736,2190.0,0,0.20486555697823303,d,c,8.18814777198844,0.2851937086349279,1
303,6180.086049543676,5861.0,1980.5818277460326,673.122555410691,0.4445893089960887,0.3116036505867014,15430.0,0,0.19035202086049544,a,a,8.680343345656125,0.3204780341031458,3
304,7067.702806122449,6832.0,1800.9146802415019,1055.938775510204,0.4502551020408163,0.0,1950.0,0,0.22193877551020408,a,a,8.832850993196203,0.2548090560176707,3
305,5347.341869398208,5081.0,1667.44723813074,507.4583866837388,0.44814340588988477,0.25480153649167736,2470.0,0,0.20486555697823303,c,c,8.538201969220514,0.3118273113737528,0
306,4368.86655948553,4338.5,1079.2248216471485,467.87942122186496,0.4405144694533762,0.36816720257234725,5100.0,0,0.1752411575562701,a,a,8.350922774428225,0.24702627259328241,3
307,2703.7365728900254,2602.5,1032.8286927144584,307.8056265984655,0.4514066496163683,0.0,18660.0,0,0.1956521739130435,a,a,7.825614557535896,0.38200048890505167,3
308,9353.162760416666,8824.5,2668.7929315356278,938.48046875,0.44921875,0.3645833333333333,1070.0,0,0.19140625,a,a,9.106582113251038,0.2853358804820733,3
309,6971.319640564827,6414.0,2015.6792496047765,591.0320924261874,0.4492939666238768,0.31450577663671375,8740.0,0,0.20025673940949937,d,a,8.811214635502843,0.28913883648024247,1
310,8236.363433667782,8240.0,3142.9301571430588,699.670011148272,0.39464882943143814,0.25752508361204013,2290.0,0,0.17391304347826086,a,c,8.90836979445459,0.3815919710749649,0
311,6638.587708066581,6390.0,1455.3856785701773,789.1587708066581,0.44814340588988477,0.0,680.0,1,0.20486555697823303,a,c,8.777746451252357,0.21923121943568374,0
312,5568.157490396927,5165.0,1585.1114235803673,538.6530089628682,0.44814340588988477,0.0,11300.0,0,0.20486555697823303,d,a,8.58777224505811,0.28467431575240365,1
313,7075.494884910486,6763.5,2233.6037971200294,707.0140664961637,0.4514066496163683,0.0,14160.0,0,0.1956521739130435,d,c,8.818289854528608,0.31568163548298395,1
314,5137.715019255455,4914.0,1458.3692633893556,571.2580231065468,0.4492939666238768,0.31450577663671375,3560.0,0,0.20025673940949937,a,a,8.506077291632193,0.28385561634376105,3
315,4252.410714285715,4213.0,1172.210514958516,449.57270408163265,0.4502551020408163,0.0,38710.0,0,0.18494897959183673,a,c,8.315666539661915,0.2756578782525749,0
316,9855.62516046213,9297.0,2508.247895868674,901.8382541720154,0.4492939666238768,0.0,9000.0,0,0.20025673940949937,d,a,9.165936156795977,0.25449911649755386,1
317,5379.4855305466235,5325.0,1184.0273771763136,579.3183279742765,0.4405144694533762,0.36816720257234725,3140.0,0,0.1752411575562701,d,a,8.566711465443444,0.2201004855302587,1
318,7527.716666666666,7325.0,2206.251962185219,658.7461538461539,0.4512820512820513,0.0,32330.0,0,0.20384615384615384,d,c,8.887139769505723,0.29308382074934874,1
319,7787.076530612245,7648.5,1804.899616333926,843.6849489795918,0.4502551020408163,0.25637755102040816,570.0,1,0.18494897959183673,a,c,8.93506226037785,0.23178141491721274,0
320,14834.461734693878,14064.0,3410.4835065155517,2063.123724489796,0.4502551020408163,0.0,210.0,1,0.18494897959183673,a,c,9.580333256704002,0.22990274723209767,0
321,5958.317948717949,5933.0,1456.706619761646,585.4641025641025,0.4512820512820513,0.25769230769230766,8140.0,0,0.20384615384615384,c,c,8.66322600803788,0.244482861152968,0
322,5021.1726342711,4850.5,2041.9842022707078,547.8670076726343,0.4514066496163683,0.36061381074168797,17500.0,0,0.1956521739130435,a,a,8.427082426494584,0.4066747652398001,3
323,7365.359435173299,7160.0,1568.0301354252526,621.1424903722722,0.4492939666238768,0.31450577663671375,8400.0,0,0.17586649550706032,d,c,8.884197171877263,0.2128925477739918,1
324,5687.985897435898,5449.0,2381.8608217372653,721.7346153846154,0.45,0.358974358974359,13140.0,0,0.20384615384615384,a,a,8.546696415401168,0.41875294079245007,3
325,6484.645699614891,6279.0,1733.438564629074,673.0603337612323,0.4492939666238768,0.31450577663671375,350.0,1,0.20025673940949937,a,c,8.742141344445333,0.2673143059661718,0
326,5008.903722721438,4918.0,1254.671436511545,418.74197689345317,0.4492939666238768,0.31450577663671375,10070.0,0,0.17586649550706032,d,a,8.488654289193992,0.25048823175021195,1
327,7728.242930591259,7273.0,1990.7121835003757,929.4832904884319,0.45115681233933164,0.0,1390.0,0,0.2043701799485861,c,c,8.91366901220606,0.2575892348855127,0
328,4432.029525032092,4363.0,1199.8653364462612,520.3992297817715,0.4492939666238768,0.0,3130.0,0,0.20025673940949937,a,a,8.357674746515599,0.27072593484980756,3
329,6912.716302952504,6724.0,2038.3873673851494,620.5211810012837,0.4492939666238768,0.2554557124518614,1310.0,0,0.20025673940949937,a,a,8.796875908724774,0.29487502134501464,3
330,4166.6379974326055,4061.0,1041.8438876657199,447.5545571245186,0.4492939666238768,0.2554557124518614,370.0,1,0.20025673940949937,a,c,8.304308729228513,0.25004425349830783,0
331,6160.85622593068,5914.0,1711.8898387219347,820.2053915275994,0.4492939666238768,0.3645699614890886,670.0,1,0.17586649550706032,a,c,8.687939010071863,0.27786557191785977,0
332,3728.5666666666666,3776.0,1278.4365318719651,501.4974358974359,0.45,0.0,1840.0,0,0.20384615384615384,a,a,8.153741541396759,0.342876136103766,3
333,9773.190051020409,9454.5,2005.655421256434,1267.109693877551,0.4502551020408163,0.0,3720.0,0,0.20153061224489796,a,c,9.167084129806895,0.20522013905245048,0
334,5428.385109114249,5225.0,1196.6170236846076,562.1399229781772,0.4492939666238768,0.2554557124518614,4040.0,0,0.20025673940949937,d,c,8.576960534384126,0.22043701757185374,1
335,13313.93949044586,12442.0,4762.3535996644505,2385.2823779193204,0.3821656050955414,0.35881104033970274,90.0,1,0.19639065817409768,b,a,9.430810286848565,0.3576968036456778,2
336,13910.661538461538,13047.5,3276.0487990596966,1960.3115384615385,0.44743589743589746,0.0,190.0,1,0.20512820512820512,a,a,9.514241565689126,0.23550632656842097,3
337,5049.653008962868,4955.0,1152.6568278443465,383.93085787451986,0.44814340588988477,0.31626120358514725,10600.0,0,0.20486555697823303,d,c,8.502286112966278,0.22826456110913784,1
338,7217.95390524968,6875.0,1782.652396599888,624.7311139564661,0.44814340588988477,0.36363636363636365,1590.0,0,0.20486555697823303,a,c,8.85617582544247,0.24697475489603057,0
339,5133.638888888889,4996.5,1239.064259416141,679.3597883597884,0.4497354497354497,0.26322751322751325,2280.0,0,0.17857142857142858,a,c,8.498611189451466,0.24136178765864102,0
340,6485.642857142857,6175.5,1696.9044628577099,715.0382653061224,0.4502551020408163,0.0,8080.0,0,0.18494897959183673,a,c,8.745915374519452,0.26164013348173365,0
341,5511.534017971759,5249.0,1298.0782502469442,750.1347881899871,0.4492939666238768,0.0,190.0,1,0.20025673940949937,a,a,8.58838976453887,0.23552031902810186,3
342,11104.138486312399,10835.0,2075.0251969283145,849.7342995169082,0.4396135265700483,0.3671497584541063,15770.0,0,0.17552334943639292,d,c,9.298346154000242,0.18686953512747598,1
343,7199.365853658536,6781.0,2017.284911662765,702.1591784338896,0.4492939666238768,0.3645699614890886,18650.0,0,0.20025673940949937,d,a,8.845252338046866,0.2802031390914286,1
344,8481.108418367347,7882.0,2549.811279367318,1139.4107142857142,0.4502551020408163,0.3622448979591837,300.0,1,0.20153061224489796,a,c,9.004467757988033,0.300645995026458,0
345,4559.585209003216,4327.0,1170.5609257153033,494.37781350482317,0.4405144694533762,0.36816720257234725,120.0,1,0.1752411575562701,a,a,8.393783302517178,0.256725309882125,3
346,6830.500641848524,6623.0,1625.700501871799,619.6983311938383,0.4492939666238768,0.0,8090.0,0,0.20025673940949937,a,c,8.801578818818061,0.23800605359899937,0
347,4804.190476190476,4660.0,1106.3809697703612,386.68468468468467,0.44787644787644787,0.25611325611325614,9360.0,0,0.1788931788931789,d,c,8.4526912935408,0.23029498419214955,1
348,8802.97487437186,8438.0,2314.294929601611,735.5577889447236,0.44221105527638194,0.34505862646566166,16490.0,0,0.18257956448911222,a,a,9.052155092002993,0.262899186085289,3
349,8159.215714285714,7956.5,1474.6198144530686,829.59,0.45,0.0,1490.0,0,0.2042857142857143,c,c,8.992911776242286,0.18073058319455906,0
350,7013.133162612035,6831.0,1788.840037477047,529.4135723431498,0.44814340588988477,0.36363636363636365,8880.0,0,0.20486555697823303,d,a,8.82531144183635,0.255070023055258,1
351,6046.867779204108,5745.0,1558.4153004132202,518.8241335044929,0.4492939666238768,0.31450577663671375,5290.0,0,0.20025673940949937,a,a,8.676814684371944,0.2577227346979199,3
352,6692.232142857143,6455.0,1401.8338152783035,636.954081632653,0.4502551020408163,0.25637755102040816,6360.0,0,0.18494897959183673,d,c,8.788768882947071,0.209471785400411,1
353,5645.298603651987,5528.0,1451.2175047951466,1449.5273899033298,0.38238453276047263,0.32116004296455425,900.0,1,0.1836734693877551,b,b,8.598096925466274,0.25706656222867363,2
354,8390.581514762516,8264.0,2010.2717984945152,705.4518613607189,0.4492939666238768,0.0,1500.0,0,0.20025673940949937,d,c,9.007177098061293,0.2395867074239866,1
355,9148.811224489797,8940.5,2239.9104907258866,1101.6632653061224,0.4502551020408163,0.0,9720.0,0,0.18494897959183673,a,c,9.093427665978536,0.2448307693495776,0
356,5719.281853281854,5552.0,1283.2613590221788,435.8018018018018,0.44787644787644787,0.3153153153153153,8970.0,0,0.1788931788931789,d,c,8.628037984144378,0.22437456169183437,1
357,7795.470052083333,7376.0,2382.637271885033,1017.171875,0.4518229166666667,0.0,2060.0,0,0.20703125,a,a,8.9140830241467,0.3056438233956494,3
358,10306.111681643133,9834.0,2598.2641311505,1122.591784338896,0.4492939666238768,0.0,2890.0,0,0.20025673940949937,a,a,9.211699663019326,0.2521090602752183,3
359,6851.255455712452,6757.0,1353.8417184696236,611.9499358151476,0.4492939666238768,0.0,4370.0,0,0.17586649550706032,d,c,8.81375707872226,0.1976049101104258,1
360,6935.459183673469,6681.5,1763.3025617453814,756.5408163265306,0.4502551020408163,0.0,2040.0,0,0.20280612244897958,a,a,8.813831566643083,0.25424453018140647,3
361,6266.883333333333,6169.5,1689.016077443632,637.8230769230769,0.45,0.31794871794871793,4490.0,0,0.20384615384615384,c,c,8.707424303537985,0.26951452382395796,0
362,9376.65556978233,9042.0,2098.2413125221588,1150.6184379001281,0.44814340588988477,0.0,340.0,1,0.20486555697823303,c,c,9.122520912375908,0.2237728896947066,0
363,7134.2002551020405,6940.5,1449.7778724297423,937.0854591836735,0.4502551020408163,0.0,250.0,1,0.20280612244897958,a,a,8.85318055692578,0.20321519169481253,3
364,4553.114137483787,4563.0,1455.766119521925,567.6264591439689,0.4487678339818418,0.25810635538262,13620.0,0,0.17769130998702984,a,c,8.351545940554496,0.3197297663893911,0
365,5440.594202898551,5383.0,1372.918506461944,587.2061191626409,0.44122383252818037,0.3107890499194847,2410.0,0,0.17391304347826086,c,a,8.57054529111703,0.2523471619571448,3
366,6196.76282051282,6004.5,2208.9989569223308,600.9282051282051,0.45,0.0,6470.0,0,0.20384615384615384,d,c,8.66639705872813,0.3564762797778862,1
367,5254.238520408163,5060.5,1508.3213900150272,542.7895408163265,0.4502551020408163,0.0,2640.0,0,0.18494897959183673,d,c,8.528294202020529,0.287067552064206,1
368,9686.268983268983,9022.0,3155.4183800361925,712.8803088803089,0.44787644787644787,0.3153153153153153,1450.0,0,0.1788931788931789,d,c,9.128782275025356,0.32576200242699455,1
369,6856.559539052497,6806.0,1474.5955649276866,577.2855313700384,0.44814340588988477,0.0,5870.0,0,0.20486555697823303,d,c,8.810292512540247,0.21506348140476583,1
370,7649.643132220795,7339.0,1835.7798587963678,635.6328626444159,0.4492939666238768,0.3645699614890886,8250.0,0,0.20025673940949937,d,a,8.915480387896435,0.23998241840380025,1
371,6889.756722151088,6609.0,1886.9055402067922,544.4110115236875,0.44814340588988477,0.31626120358514725,1970.0,0,0.20486555697823303,d,c,8.80305284397989,0.2738711417981202,1
372,8786.206675224646,8347.0,2186.7548522202023,759.2991014120668,0.4492939666238768,0.3645699614890886,4880.0,0,0.20025673940949937,d,c,9.053011504921432,0.24888497767602202,1
373,4530.5032175032175,4419.0,1067.0073902885379,316.5444015444015,0.44787644787644787,0.36293436293436293,11120.0,0,0.1788931788931789,d,c,8.393731487334444,0.23551630780577415,1
374,7009.673469387755,7028.5,1790.9667938617429,829.7359693877551,0.4502551020408163,0.0,1150.0,0,0.20280612244897958,a,a,8.820589721162488,0.2554993184323277,3
375,9164.384615384615,8849.0,3642.6232067298934,758.975641025641,0.45,0.358974358974359,15710.0,0,0.20384615384615384,a,c,9.039206939806798,0.3974760291722018,0
376,8460.12015503876,7998.5,2340.734458057529,949.9612403100775,0.4509043927648579,0.0,160.0,1,0.2054263565891473,a,a,9.00822212471263,0.2766786304640618,3
377,7818.526785714285,7425.0,2148.5883409337143,969.4145408163265,0.4502551020408163,0.3163265306122449,100.0,1,0.18494897959183673,a,c,8.92977578560742,0.27480731342630105,0
378,6324.801026957638,5994.0,1814.6983291752756,970.1566110397946,0.4492939666238768,0.0,2140.0,0,0.20025673940949937,a,c,8.715207859790787,0.2869178526629769,0
379,3902.220663265306,3733.0,1003.2184471242488,467.5395408163265,0.4502551020408163,0.0,6630.0,0,0.22193877551020408,d,a,8.238679112555252,0.25708911250671673,1
380,14456.580231065469,14049.0,3410.085282225482,1380.4557124518615,0.4492939666238768,0.2554557124518614,2240.0,0,0.20025673940949937,a,a,9.55180584749047,0.23588464406662474,3
381,9001.555128205127,9003.0,2489.584624047674,965.1910256410256,0.45,0.31794871794871793,1800.0,0,0.20384615384615384,a,a,9.062605640147432,0.27657272422260726,3
382,7985.847435897436,7578.5,2457.927663506524,651.2410256410257,0.45,0.0,26130.0,0,0.20384615384615384,c,c,8.942196022469048,0.3077854521059113,0
383,17294.716666666667,17039.5,2785.8133541459256,2205.4474358974358,0.44743589743589746,0.0,350.0,1,0.20512820512820512,a,c,9.745471774880176,0.1610788663288843,0
384,8871.575447570332,8468.0,2967.1936449822065,998.8554987212276,0.4514066496163683,0.36061381074168797,130.0,1,0.1956521739130435,a,c,9.036470364321408,0.3344607350202757,0
385,7348.519292604502,7265.5,2045.162687294484,654.5530546623794,0.4405144694533762,0.0,4580.0,0,0.1752411575562701,d,a,8.864042018683023,0.2783094941796942,1
386,8029.541720154044,7388.0,2479.453530314662,645.3966623876765,0.4492939666238768,0.3645699614890886,1460.0,0,0.20025673940949937,d,c,8.948956008031299,0.30879141260219944,1
387,9362.590078328982,8825.5,2800.568146673611,1195.8015665796345,0.44778067885117495,0.2584856396866841,210.0,1,0.19321148825065274,c,a,9.092202487489883,0.2991232258641673,3
388,10257.920410783056,9541.0,2507.249138088204,1096.4454428754814,0.4492939666238768,0.0,2260.0,0,0.20025673940949937,a,a,9.208650012409874,0.24442080243209935,3
389,10337.401785714286,10176.0,2327.8032920732044,1265.4107142857142,0.4502551020408163,0.0,6690.0,0,0.20153061224489796,a,c,9.21789192668247,0.22518262715589699,0
390,11568.65641025641,11037.5,2693.733077360137,1067.3897435897436,0.45256410256410257,0.0,1600.0,0,0.20384615384615384,a,c,9.33074464274477,0.2328475305889419,0
391,5719.555989583333,5583.0,1984.0499503455135,690.5260416666666,0.4505208333333333,0.3046875,460.0,1,0.19140625,a,a,8.581889314253603,0.34688880639667463,3
392,7279.428754813864,6902.0,2305.292285221812,718.0821566110397,0.4492939666238768,0.0,2120.0,0,0.20025673940949937,a,a,8.844976676072795,0.3166858778166253,3
393,5903.06675224647,5693.0,1529.7623916716148,587.2567394094993,0.4492939666238768,0.0,4820.0,0,0.20025673940949937,d,c,8.651776965181892,0.2591470596346294,1
394,8353.245838668374,8200.0,1982.5079282665445,661.8719590268886,0.44814340588988477,0.0,10850.0,0,0.20486555697823303,d,a,9.002964673974047,0.23733384202452562,1
395,3989.1347881899874,3906.0,1018.1435818557651,519.6546854942234,0.4492939666238768,0.0,3620.0,0,0.20025673940949937,a,a,8.258248300398039,0.2552291752261731,3
396,10222.092307692308,9842.5,3455.9006727650267,1077.9089743589743,0.45,0.0,23130.0,0,0.20384615384615384,a,c,9.173566082601765,0.3380815364154363,0
397,5574.883183568678,5116.0,1692.9329610938444,750.2156611039794,0.4492939666238768,0.31450577663671375,130.0,1,0.20025673940949937,a,c,8.58425859076626,0.3036714681454795,0
398,5496.522959183673,5353.5,1497.7119567776556,614.6160714285714,0.4502551020408163,0.3622448979591837,1540.0,0,0.18494897959183673,c,c,8.577193654352152,0.272483526021711,0
399,5558.84887459807,5307.0,1253.0965907268123,564.9823151125402,0.4405144694533762,0.36816720257234725,5360.0,0,0.1752411575562701,a,a,8.59910979337151,0.22542375570831075,3
400,8745.718670076727,8094.5,2797.006229254482,1200.6496163682864,0.4514066496163683,0.36061381074168797,70.0,1,0.1956521739130435,a,a,9.029025751861834,0.31981433828009725,3
401,7026.532051282052,6825.0,2550.69735341177,646.8448717948718,0.4512820512820513,0.36153846153846153,9200.0,0,0.20384615384615384,a,c,8.784997075609686,0.3630094241079247,0
402,5857.991025641026,5687.0,1617.1332123916875,615.4269230769231,0.45,0.358974358974359,5830.0,0,0.20384615384615384,c,c,8.641077741391085,0.27605593885571506,0
403,7468.523748395379,7378.0,1821.0123650920998,736.6867779204108,0.4492939666238768,0.0,4970.0,0,0.20025673940949937,a,a,8.88833127834467,0.24382494137256325,3
404,4785.223978919631,4674.0,1441.3611219275333,571.3109354413702,0.4453227931488801,0.2621870882740448,1420.0,0,0.1831357048748353,a,c,8.426790808630374,0.30121079562360487,0
405,4520.699614890886,3942.0,1662.6749407193208,487.70346598202826,0.4492939666238768,0.3645699614890886,1080.0,0,0.20025673940949937,a,a,8.35644819183129,0.36779151068621746,3
406,6111.059050064185,5941.0,1739.1445209898654,474.06418485237486,0.4492939666238768,0.31450577663671375,8240.0,0,0.17586649550706032,d,c,8.678239011012115,0.28458970969550684,1
407,3886.744372990354,3805.0,921.728707677073,314.65434083601286,0.4405144694533762,0.31189710610932475,5890.0,0,0.1752411575562701,a,a,8.238225668816243,0.23714672724100982,3
408,4727.774774774774,4669.0,1101.106763731867,465.0617760617761,0.44787644787644787,0.3153153153153153,1560.0,0,0.1788931788931789,c,a,8.435029719349718,0.232901696080546,3
409,5527.358514724712,5359.0,1250.022372936128,543.6760563380282,0.44814340588988477,0.36363636363636365,840.0,1,0.20486555697823303,d,c,8.592825427528581,0.2261518534768655,1
410,6443.878048780488,5954.0,1959.0628371141493,802.2079589216945,0.4492939666238768,0.2554557124518614,40.0,1,0.20025673940949937,c,a,8.72705046403773,0.30401922914802904,3
411,9133.364916773367,8794.0,2312.2144228375196,700.8476312419974,0.44814340588988477,0.0,8460.0,0,0.20486555697823303,d,c,9.089588615051618,0.2531612876423182,1
412,9102.122186495177,8715.5,2140.593471485697,644.7154340836013,0.4405144694533762,0.36816720257234725,4460.0,0,0.1752411575562701,d,c,9.089572372243332,0.2351752072348246,1
413,7058.2170418006435,6959.0,1687.9085218873183,890.0192926045016,0.4405144694533762,0.0,760.0,1,0.1752411575562701,a,c,8.833276891307067,0.23914092070151352,0
414,6427.97695262484,6273.0,1418.2439464971562,484.14084507042253,0.44814340588988477,0.36363636363636365,6210.0,0,0.20486555697823303,d,c,8.74564533024167,0.22063612812395386,1
415,6234.834615384615,6070.0,1411.533816311076,521.2807692307692,0.45,0.0,6910.0,0,0.17692307692307693,d,c,8.712522392941516,0.22639474876014837,1
416,11012.00637755102,10534.0,2339.852774774966,1398.3890306122448,0.4502551020408163,0.0,4650.0,0,0.20153061224489796,a,c,9.285668292496716,0.21248196691430996,0
417,7633.281129653402,7245.0,2074.7648838309738,804.002567394095,0.4492939666238768,0.3645699614890886,840.0,1,0.20025673940949937,a,c,8.90559174723615,0.27180511874127466,0
418,5275.851804123711,5122.5,1839.6270365195003,551.5528350515464,0.4484536082474227,0.3131443298969072,1060.0,0,0.20103092783505155,a,a,8.50842330997971,0.3486881559261407,3
419,5311.158163265306,5063.5,1317.934266577376,852.0612244897959,0.4502551020408163,0.0,1620.0,0,0.20280612244897958,c,a,8.549213297156724,0.24814442087092883,3
420,4540.3408360128615,4384.5,1070.646193533363,403.1897106109325,0.4405144694533762,0.36816720257234725,250.0,1,0.1752411575562701,d,c,8.394452399475512,0.23580744974942464,1
421,9588.251275510203,9040.0,2796.3908123417923,1014.390306122449,0.4502551020408163,0.25637755102040816,3530.0,0,0.18494897959183673,c,c,9.128507907597996,0.29164763542275773,0
422,4559.059948979592,4435.0,903.0074514912833,464.5229591836735,0.4502551020408163,0.0,2880.0,0,0.18494897959183673,a,c,8.407469989029849,0.19806878207280323,0
423,10828.403397027601,10484.0,2167.683087739674,1886.1305732484077,0.3821656050955414,0.0,1270.0,0,0.1942675159235669,b,a,9.270680950046517,0.20018492184496053,2
424,6925.756097560976,6587.0,1622.7863639766817,773.421052631579,0.4492939666238768,0.3645699614890886,1250.0,0,0.20025673940949937,d,c,8.818423001858473,0.2343117980357659,1
425,3237.659793814433,3153.0,897.1854011910855,434.3814432989691,0.4484536082474227,0.0,1460.0,0,0.20103092783505155,d,c,8.04436522425652,0.277109226517611,1
426,5068.396662387677,4645.0,1460.5976997986904,633.839537869063,0.4492939666238768,0.0,250.0,1,0.20025673940949937,a,a,8.490722650112204,0.28817746460882093,3
427,7643.243980738363,6853.0,2386.4869190875047,771.0930979133226,0.44141252006420545,0.36757624398073835,70.0,1,0.17656500802568217,a,c,8.899213355806944,0.3122348213797254,0
428,6287.5048231511255,6074.0,1348.4433570210697,526.5755627009646,0.4405144694533762,0.2797427652733119,2960.0,0,0.1752411575562701,d,a,8.72484429905386,0.2144639876944487,1
429,5321.144694533762,5139.5,1330.2436974666502,429.4260450160772,0.4405144694533762,0.36816720257234725,16350.0,0,0.1752411575562701,d,c,8.550373385767973,0.24999201747570712,1
430,8632.471061093247,8408.0,1845.1636932036001,699.9131832797427,0.4405144694533762,0.0,12870.0,0,0.1752411575562701,d,c,9.042314316729138,0.2137468727256783,1
431,9524.926829268292,9259.0,1992.212128662588,1002.4544287548139,0.4492939666238768,0.0,4520.0,0,0.20025673940949937,d,c,9.141176257302966,0.20915773573618415,1
432,10982.871173469388,11065.0,2423.3389439527023,1554.7283163265306,0.4502551020408163,0.0,810.0,1,0.20153061224489796,a,a,9.277173621340257,0.22064712457035887,3
433,5360.865429234339,5407.0,1854.6819996562126,615.7331786542924,0.4095127610208817,0.0,30030.0,0,0.17633410672853828,a,c,8.50211623693791,0.34596690107946,0
434,9904.823151125402,9849.5,2056.4024386311366,741.6591639871383,0.4405144694533762,0.36816720257234725,13020.0,0,0.1752411575562701,a,a,9.17956269537436,0.20761627009942987,3
435,3277.6919127086007,3146.0,893.4260075262135,384.1630295250321,0.4492939666238768,0.0,910.0,1,0.20025673940949937,a,a,8.0588328117419,0.2725777868451061,3
436,5509.484615384616,5311.5,1524.180088861005,616.7410256410257,0.4512820512820513,0.0,2300.0,0,0.20384615384615384,d,a,8.578485051417587,0.2766465822601452,1
437,7366.717948717948,7019.0,2410.9136470519556,726.9448717948718,0.4512820512820513,0.36153846153846153,430.0,1,0.20384615384615384,c,c,8.857072250996334,0.3272710675004916,0
438,5153.723076923077,4762.0,1724.7265914876534,524.3269230769231,0.4512820512820513,0.36153846153846153,1110.0,0,0.20384615384615384,d,c,8.497872233949703,0.3346564349199306,1
439,7294.942602040816,6912.5,1964.4930446879143,885.1364795918367,0.4502551020408163,0.0,1350.0,0,0.20280612244897958,a,a,8.862626156590622,0.26929520242398236,3
440,5156.078507078507,5002.0,1344.907032299902,588.9626769626769,0.44787644787644787,0.3153153153153153,3900.0,0,0.1788931788931789,d,a,8.514789267040673,0.2608391300585415,1
